id	hgnc_symbol	chromosome_name	start_position	end_position	strand	ensembl_gene_id	transcript_count	gene_biotype
NUMT_08.003	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_08.003	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_08.003	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.003	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.003	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_08.003	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_08.004	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.004	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.005	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.005	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.006	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.006	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.006	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.006	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.007	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.007	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.007	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.007	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.007	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.007	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.008	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_08.008	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_08.008	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_08.008	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_08.008	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.008	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.011	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.011	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.011	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.011	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.011	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.011	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.011	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.011	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.011	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.011	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.011	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.011	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.011	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.011	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.011	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.011	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.011	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.011	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.011	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.011	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.012	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.012	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.012	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.012	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.012	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.012	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.012	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.012	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.013	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.013	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.013	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.013	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.013	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.013	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.013	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.013	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.013	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.013	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.013	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.013	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.014	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.014	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.015	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.015	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.016	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.016	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.017	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.017	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.017	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.017	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.017	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.017	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.017	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.017	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.017	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.017	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.018	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.018	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.018	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.018	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.018	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.018	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.018	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.018	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.018	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.018	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.019	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.019	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.019	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.019	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.020	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.020	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.020	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.020	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.020	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.020	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.020	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.020	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.020	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.020	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.021	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.021	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.022	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.022	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.023	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.023	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.024	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.024	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.024	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.024	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_08.024	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.024	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_08.024	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.024	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.024	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.024	MT-TT	MT	15888	15953	1	ENSG00000210195	1	Mt_tRNA
NUMT_08.024	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.024	MT-TP	MT	15956	16023	-1	ENSG00000210196	1	Mt_tRNA
NUMT_08.025	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.025	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.025	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_08.025	MT-ND4	MT	10760	12137	1	ENSG00000198886	1	protein_coding
NUMT_08.025	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_08.025	MT-TH	MT	12138	12206	1	ENSG00000210176	1	Mt_tRNA
NUMT_08.025	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_08.025	MT-TS2	MT	12207	12265	1	ENSG00000210184	1	Mt_tRNA
NUMT_08.025	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_08.025	MT-TL2	MT	12266	12336	1	ENSG00000210191	1	Mt_tRNA
NUMT_08.025	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.025	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.026	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_08.026	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_08.026	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.026	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.026	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_08.026	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_08.027	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.027	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.027	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.027	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.027	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.027	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.028	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.028	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.028	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.028	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.029	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.029	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.030	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.030	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.030	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.030	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.030	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.030	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.031	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.031	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.032	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.032	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_08.033	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.033	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.034	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.034	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.035	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.035	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_08.035	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.035	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.035	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.035	MT-TF	MT	577	647	1	ENSG00000210049	1	Mt_tRNA
NUMT_08.035	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.035	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_08.036	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.036	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_08.036	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.036	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_08.036	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.036	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_08.036	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.036	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_08.036	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.036	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.037	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.037	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_08.037	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.037	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_08.037	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.037	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.038	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.038	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.038	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.038	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.038	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.038	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.038	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.038	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.038	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.038	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.038	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.038	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.039	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.039	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.040	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.040	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.041	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.041	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.041	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.041	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.041	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.041	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.041	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.041	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.041	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.041	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.041	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.041	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.041	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.041	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.042	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.042	MT-CYB	MT	14747	15887	1	ENSG00000198727	1	protein_coding
NUMT_08.043	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.043	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.044	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.044	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.045	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_08.045	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
NUMT_08.045	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_08.045	MT-TR	MT	10405	10469	1	ENSG00000210174	1	Mt_tRNA
NUMT_08.045	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.045	MT-ND4L	MT	10470	10766	1	ENSG00000212907	1	protein_coding
NUMT_08.046	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.046	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_08.046	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.046	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_08.046	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.046	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_08.046	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.046	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_08.046	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.046	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_08.046	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.046	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_08.046	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.046	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_08.047	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_08.047	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_09.001	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_09.001	MT-ND5	MT	12337	14148	1	ENSG00000198786	1	protein_coding
NUMT_09.001	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_09.001	MT-ND6	MT	14149	14673	-1	ENSG00000198695	1	protein_coding
NUMT_09.001	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_09.001	MT-TE	MT	14674	14742	-1	ENSG00000210194	1	Mt_tRNA
NUMT_09.002	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_09.002	MT-TV	MT	1602	1670	1	ENSG00000210077	1	Mt_tRNA
NUMT_09.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_09.002	MT-RNR2	MT	1671	3229	1	ENSG00000210082	1	Mt_rRNA
NUMT_09.002	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_09.002	MT-TL1	MT	3230	3304	1	ENSG00000209082	1	Mt_tRNA
NUMT_09.002	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_09.002	MT-ND1	MT	3307	4262	1	ENSG00000198888	1	protein_coding
NUMT_09.002	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_09.002	MT-TI	MT	4263	4331	1	ENSG00000210100	1	Mt_tRNA
NUMT_09.002	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_09.002	MT-TQ	MT	4329	4400	-1	ENSG00000210107	1	Mt_tRNA
NUMT_09.002	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_09.002	MT-TM	MT	4402	4469	1	ENSG00000210112	1	Mt_tRNA
NUMT_09.002	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_09.002	MT-ND2	MT	4470	5511	1	ENSG00000198763	1	protein_coding
NUMT_09.002	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_09.002	MT-TW	MT	5512	5579	1	ENSG00000210117	1	Mt_tRNA
NUMT_09.002	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_09.002	MT-TA	MT	5587	5655	-1	ENSG00000210127	1	Mt_tRNA
NUMT_09.002	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_09.002	MT-TN	MT	5657	5729	-1	ENSG00000210135	1	Mt_tRNA
NUMT_09.002	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_09.002	MT-TC	MT	5761	5826	-1	ENSG00000210140	1	Mt_tRNA
NUMT_09.002	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_09.002	MT-TY	MT	5826	5891	-1	ENSG00000210144	1	Mt_tRNA
NUMT_09.002	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_09.002	MT-CO1	MT	5904	7445	1	ENSG00000198804	1	protein_coding
NUMT_09.002	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_09.002	MT-RNR1	MT	648	1601	1	ENSG00000211459	1	Mt_rRNA
NUMT_09.002	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_09.002	MT-TS1	MT	7446	7514	-1	ENSG00000210151	1	Mt_tRNA
NUMT_09.002	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_09.002	MT-TD	MT	7518	7585	1	ENSG00000210154	1	Mt_tRNA
NUMT_09.002	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_09.002	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_09.003	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_09.003	MT-CO2	MT	7586	8269	1	ENSG00000198712	1	protein_coding
NUMT_09.003	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_09.003	MT-TK	MT	8295	8364	1	ENSG00000210156	1	Mt_tRNA
NUMT_09.003	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_09.003	MT-ATP8	MT	8366	8572	1	ENSG00000228253	1	protein_coding
NUMT_09.003	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_09.003	MT-ATP6	MT	8527	9207	1	ENSG00000198899	1	protein_coding
NUMT_09.003	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_09.003	MT-CO3	MT	9207	9990	1	ENSG00000198938	1	protein_coding
NUMT_09.004	MT-ND3	MT	10059	10404	1	ENSG00000198840	1	protein_coding
