id	chromosome_name	start_position	end_position	strand	hgnc_symbol	ensembl_gene_id_version	ensembl_gene_id	transcript_count
NUMT_08.024	8	68334360	68658620	-1	CPA6	ENSG00000165078.7	ENSG00000165078	4
NUMT_08.025	8	68334360	68658620	-1	CPA6	ENSG00000165078.7	ENSG00000165078	4
NUMT_08.026	8	68334360	68658620	-1	CPA6	ENSG00000165078.7	ENSG00000165078	4
NUMT_08.027	8	69824038	70016425	-1	NA	ENSG00000253658.1	ENSG00000253658	4
NUMT_08.028	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.029	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.030	8	77403435	77595513	-1	ZFHX4-AS1	ENSG00000253661.1	ENSG00000253661	5
NUMT_08.031	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.032	8	98881068	99048944	1	MATN2	ENSG00000132561.9	ENSG00000132561	18
NUMT_08.033	8	100025494	100889808	1	VPS13B	ENSG00000132549.14	ENSG00000132549	13
NUMT_08.034	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.035	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.036	8	104097879	104098818	1	MTND1P5	ENSG00000253795.1	ENSG00000253795	1
NUMT_08.037	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.038	8	104101024	104102899	1	NA	ENSG00000253556.1	ENSG00000253556	1
NUMT_08.039	8	104101024	104102899	1	NA	ENSG00000253556.1	ENSG00000253556	1
NUMT_08.040	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.041	8	111945492	111946762	-1	NA	ENSG00000254241.1	ENSG00000254241	1
NUMT_08.042	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.043	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.044	8	121072019	121384275	1	COL14A1	ENSG00000187955.7	ENSG00000187955	9
NUMT_08.045	8	134467091	134584183	-1	ST3GAL1	ENSG00000008513.10	ENSG00000008513	16
NUMT_08.046	8	134767054	134767693	1	MTND2P7	ENSG00000253970.1	ENSG00000253970	1
NUMT_08.046	8	134768088	134768889	1	NA	ENSG00000253916.1	ENSG00000253916	1
NUMT_08.047	8	140613081	140715299	-1	KCNK9	ENSG00000169427.2	ENSG00000169427	6
NUMT_09.001	9	4985033	5128183	1	JAK2	ENSG00000096968.8	ENSG00000096968	5
NUMT_09.001	9	5091093	5091604	1	MTND6P5	ENSG00000227730.2	ENSG00000227730	1
NUMT_09.002	9	4985033	5128183	1	JAK2	ENSG00000096968.8	ENSG00000096968	5
NUMT_09.002	9	5094139	5095014	1	MTND1P11	ENSG00000228166.1	ENSG00000228166	1
NUMT_09.002	9	5096666	5098193	1	NA	ENSG00000224083.1	ENSG00000224083	1
NUMT_09.002	9	5098341	5099325	1	NA	ENSG00000235917.1	ENSG00000235917	1
NUMT_09.003	9	4985033	5128183	1	JAK2	ENSG00000096968.8	ENSG00000096968	5
NUMT_09.003	9	5098341	5099325	1	NA	ENSG00000235917.1	ENSG00000235917	1
NUMT_09.003	9	5099560	5100229	1	NA	ENSG00000228097.1	ENSG00000228097	1
NUMT_09.003	9	5100236	5101009	1	NA	ENSG00000237711.1	ENSG00000237711	1
NUMT_09.004	9	4985033	5128183	1	JAK2	ENSG00000096968.8	ENSG00000096968	5
NUMT_09.004	9	5107937	5109290	1	MTND4P14	ENSG00000236254.1	ENSG00000236254	1
NUMT_09.004	9	5109496	5110762	1	MTND5P14	ENSG00000230225.1	ENSG00000230225	1
NUMT_09.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.006	9	18473892	18910948	1	ADAMTSL1	ENSG00000178031.11	ENSG00000178031	14
NUMT_09.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.009	9	33817565	33920402	1	UBE2R2	ENSG00000107341.4	ENSG00000107341	1
NUMT_09.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.011	9	42779843	42779998	1	MTND1P12	ENSG00000225433.2	ENSG00000225433	1
NUMT_09.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.013	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.014	9	70113593	70124467	-1	NA	ENSG00000236252.2	ENSG00000236252	2
NUMT_09.014	9	70116128	70116383	-1	NA	ENSG00000267085.1	ENSG00000267085	1
NUMT_09.015	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.016	9	80331003	80646374	-1	GNAQ	ENSG00000156052.6	ENSG00000156052	3
NUMT_09.017	9	81356636	81357660	-1	MTND2P8	ENSG00000237257.1	ENSG00000237257	1
NUMT_09.018	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.019	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.020	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.021	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.022	9	83178486	83179545	-1	NA	ENSG00000232981.1	ENSG00000232981	1
NUMT_09.022	9	83179947	83180877	-1	MTND2P9	ENSG00000225901.1	ENSG00000225901	1
NUMT_09.023	9	84887671	85179347	1	NA	ENSG00000228430.4	ENSG00000228430	16
NUMT_09.023	9	85042265	85042940	-1	NA	ENSG00000228046.2	ENSG00000228046	1
NUMT_09.024	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_09.025	9	94794281	94877666	-1	SPTLC1	ENSG00000090054.9	ENSG00000090054	7
NUMT_09.025	9	94871140	94871271	1	NA	ENSG00000232179.1	ENSG00000232179	1
NUMT_09.025	9	94871295	94872377	1	NA	ENSG00000228069.1	ENSG00000228069	1
NUMT_09.026	9	94794281	94877666	-1	SPTLC1	ENSG00000090054.9	ENSG00000090054	7
NUMT_09.026	9	94871295	94872377	1	NA	ENSG00000228069.1	ENSG00000228069	1
NUMT_09.026	9	94872450	94872796	1	NA	ENSG00000238288.1	ENSG00000238288	1
NUMT_09.026	9	94872857	94873150	1	NA	ENSG00000240791.1	ENSG00000240791	1
NUMT_09.026	9	94873147	94874179	1	MTND4P15	ENSG00000227321.2	ENSG00000227321	1
NUMT_09.027	9	95087766	95382815	1	CENPP	ENSG00000188312.9	ENSG00000188312	3
NUMT_09.027	9	95301335	95301466	-1	NA	ENSG00000225551.1	ENSG00000225551	1
NUMT_09.028	9	98637983	98776842	1	ERCC6L2	ENSG00000182150.11	ENSG00000182150	10
NUMT_09.029	9	104555736	104556038	-1	MTND3P4	ENSG00000230302.2	ENSG00000230302	1
NUMT_09.030	9	105827698	105827880	1	NA	ENSG00000229830.1	ENSG00000229830	1
NUMT_09.031	9	111934255	112083244	-1	EPB41L4B	ENSG00000095203.10	ENSG00000095203	2
NUMT_09.031	9	112062466	112063452	1	MTND2P11	ENSG00000237124.1	ENSG00000237124	1
NUMT_09.032	9	111934255	112083244	-1	EPB41L4B	ENSG00000095203.10	ENSG00000095203	2
NUMT_09.032	9	112062466	112063452	1	MTND2P11	ENSG00000237124.1	ENSG00000237124	1
NUMT_09.033	9	132596977	132644107	1	USP20	ENSG00000136878.8	ENSG00000136878	9
NUMT_09.034	9	136271186	136283164	-1	REXO4	ENSG00000148300.7	ENSG00000148300	6
NUMT_09.034	9	136279478	136324508	1	ADAMTS13	ENSG00000160323.14	ENSG00000160323	10
NUMT_10.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.002	10	19492779	20079330	1	MALRD1	ENSG00000204740.5	ENSG00000204740	8
NUMT_10.003	10	19492779	20079330	1	MALRD1	ENSG00000204740.5	ENSG00000204740	8
NUMT_10.004	10	19492779	20079330	1	MALRD1	ENSG00000204740.5	ENSG00000204740	8
NUMT_10.004	10	20036752	20037550	1	MTND2P16	ENSG00000230818.1	ENSG00000230818	1
NUMT_10.005	10	21068902	21463116	-1	NEBL	ENSG00000078114.14	ENSG00000078114	14
NUMT_10.005	10	21093222	21093506	1	MTND1P21	ENSG00000235940.1	ENSG00000235940	1
NUMT_10.006	10	21068902	21463116	-1	NEBL	ENSG00000078114.14	ENSG00000078114	14
NUMT_10.006	10	21130304	21130489	1	NA	ENSG00000230112.1	ENSG00000230112	1
NUMT_10.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.009	10	28064115	28287977	-1	ARMC4	ENSG00000169126.11	ENSG00000169126	9
NUMT_10.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.011	10	33247773	33371030	1	NA	ENSG00000229656.2	ENSG00000229656	2
NUMT_10.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.013	10	36721810	36723412	-1	MTND5P17	ENSG00000236626.1	ENSG00000236626	1
NUMT_10.013	10	36723638	36724102	-1	MTND4P18	ENSG00000228694.1	ENSG00000228694	1
NUMT_10.014	10	37889724	37890296	-1	MTND1P18	ENSG00000225276.1	ENSG00000225276	1
NUMT_10.014	10	37890366	37891859	-1	MTRNR2L7	ENSG00000256892.1	ENSG00000256892	1
NUMT_10.015	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.016	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.017	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.018	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.019	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.020	10	55562531	57387702	-1	PCDH15	ENSG00000150275.13	ENSG00000150275	23
NUMT_10.020	10	57358750	57360488	1	MTRNR2L5	ENSG00000249860.2	ENSG00000249860	1
NUMT_10.021	10	55562531	57387702	-1	PCDH15	ENSG00000150275.13	ENSG00000150275	23
NUMT_10.021	10	57358750	57360488	1	MTRNR2L5	ENSG00000249860.2	ENSG00000249860	1
NUMT_10.022	10	70883268	70932617	1	VPS26A	ENSG00000122958.10	ENSG00000122958	11
NUMT_10.023	10	71349636	71350111	-1	NA	ENSG00000230755.1	ENSG00000230755	1
NUMT_10.023	10	71350339	71351018	-1	NA	ENSG00000235803.1	ENSG00000235803	1
NUMT_10.023	10	71351162	71352687	-1	NA	ENSG00000235524.1	ENSG00000235524	1
NUMT_10.024	10	71353797	71354688	-1	MTND2P15	ENSG00000231152.1	ENSG00000231152	1
NUMT_10.025	10	71355243	71356192	-1	MTND1P20	ENSG00000226794.1	ENSG00000226794	1
NUMT_10.026	10	81142081	81205383	-1	ZCCHC24	ENSG00000165424.6	ENSG00000165424	2
NUMT_10.027	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_10.028	10	96447911	96613017	1	CYP2C19	ENSG00000165841.5	ENSG00000165841	3
NUMT_10.028	10	96533913	96534390	-1	MTND4P19	ENSG00000230338.1	ENSG00000230338	1
NUMT_10.029	10	96698415	96749147	1	CYP2C9	ENSG00000138109.9	ENSG00000138109	3
NUMT_10.029	10	96700010	96700878	-1	MTND4P20	ENSG00000233377.1	ENSG00000233377	1
NUMT_10.030	10	98353069	98480271	-1	PIK3AP1	ENSG00000155629.10	ENSG00000155629	6
NUMT_10.031	10	101801950	101841634	-1	CPN1	ENSG00000120054.7	ENSG00000120054	2
NUMT_10.032	10	114648494	114665870	1	NA	ENSG00000225292.2	ENSG00000225292	1
NUMT_10.033	10	121588972	121652068	-1	MCMBP	ENSG00000197771.8	ENSG00000197771	5
NUMT_10.034	10	127477146	127511817	-1	UROS	ENSG00000188690.8	ENSG00000188690	10
NUMT_10.034	10	127508309	127508391	1	MIR4484	ENSG00000265092.1	ENSG00000265092	1
NUMT_10.035	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.001	11	6502715	6530208	1	NA	ENSG00000265264.1	ENSG00000265264	2
NUMT_11.001	11	6518490	6614988	1	DNHD1	ENSG00000179532.8	ENSG00000179532	20
NUMT_11.002	11	10529434	10530723	-1	MTRNR2L8	ENSG00000255823.1	ENSG00000255823	1
NUMT_11.003	11	11261306	11261827	1	MTND5P21	ENSG00000255123.1	ENSG00000255123	1
NUMT_11.004	11	31531297	31805546	1	ELP4	ENSG00000109911.13	ENSG00000109911	4
NUMT_11.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.006	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.008	11	47290712	47351582	1	MADD	ENSG00000110514.14	ENSG00000110514	22
NUMT_11.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.012	11	63952744	63972015	1	STIP1	ENSG00000168439.12	ENSG00000168439	12
NUMT_11.013	11	73111532	73309234	-1	FAM168A	ENSG00000054965.6	ENSG00000054965	4
NUMT_11.013	11	73221703	73221865	1	NA	ENSG00000256148.1	ENSG00000256148	1
NUMT_11.014	11	74204896	74380162	1	POLD3	ENSG00000077514.4	ENSG00000077514	10
NUMT_11.015	11	76927603	77012732	-1	GDPD4	ENSG00000178795.5	ENSG00000178795	6
NUMT_11.016	11	77225981	77348850	-1	CLNS1A	ENSG00000074201.4	ENSG00000074201	12
NUMT_11.016	11	77300436	77321400	1	AQP11	ENSG00000178301.3	ENSG00000178301	2
NUMT_11.017	11	81263268	81263558	1	NA	ENSG00000254747.1	ENSG00000254747	1
NUMT_11.017	11	81266952	81267467	-1	NA	ENSG00000255316.1	ENSG00000255316	1
NUMT_11.018	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.019	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.020	11	87525927	87527049	-1	NA	ENSG00000254650.1	ENSG00000254650	1
NUMT_11.020	11	87527116	87527416	1	NA	ENSG00000255022.1	ENSG00000255022	1
NUMT_11.021	11	89641708	89642215	1	MTND1P35	ENSG00000255055.1	ENSG00000255055	1
NUMT_11.022	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.023	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.024	11	102980160	103350591	1	DYNC2H1	ENSG00000187240.9	ENSG00000187240	9
NUMT_11.024	11	103272741	103273314	-1	NA	ENSG00000254895.2	ENSG00000254895	1
NUMT_11.024	11	103273316	103274150	-1	NA	ENSG00000254931.2	ENSG00000254931	1
NUMT_11.024	11	103274240	103274895	-1	NA	ENSG00000255417.1	ENSG00000255417	1
NUMT_11.024	11	103275037	103276562	-1	NA	ENSG00000255350.1	ENSG00000255350	1
NUMT_11.024	11	103276941	103277969	-1	MTND2P26	ENSG00000254565.1	ENSG00000254565	1
NUMT_11.024	11	103278169	103279104	-1	MTND1P36	ENSG00000253245.2	ENSG00000253245	1
NUMT_11.025	11	102980160	103350591	1	DYNC2H1	ENSG00000187240.9	ENSG00000187240	9
NUMT_11.026	11	110747718	110747901	-1	NA	ENSG00000255149.1	ENSG00000255149	1
NUMT_11.027	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.028	11	122943035	123065989	-1	CLMP	ENSG00000166250.7	ENSG00000166250	4
NUMT_11.029	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_11.030	11	125773142	125808811	-1	NA	ENSG00000255027.2	ENSG00000255027	2
NUMT_11.030	11	125773271	125793158	1	DDX25	ENSG00000109832.8	ENSG00000109832	8
NUMT_11.031	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.001	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.002	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.003	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.004	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.006	12	9550951	9567447	-1	NA	ENSG00000256673.1	ENSG00000256673	1
NUMT_12.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.008	12	26490342	26986131	-1	ITPR2	ENSG00000123104.7	ENSG00000123104	10
NUMT_12.009	12	31165437	31168601	1	NA	ENSG00000256984.1	ENSG00000256984	1
NUMT_12.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.012	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.013	12	40590546	40763087	1	LRRK2	ENSG00000188906.9	ENSG00000188906	7
NUMT_12.013	12	40680091	40680464	1	NA	ENSG00000229899.1	ENSG00000229899	1
NUMT_12.014	12	41582250	41968392	1	PDZRN4	ENSG00000165966.10	ENSG00000165966	4
NUMT_12.015	12	42092297	42092984	-1	MTND2P17	ENSG00000258239.1	ENSG00000258239	1
NUMT_12.015	12	42093193	42094053	-1	MTND1P24	ENSG00000257858.1	ENSG00000257858	1
NUMT_12.016	12	50184929	50222533	-1	NCKAP5L	ENSG00000167566.12	ENSG00000167566	5
NUMT_12.017	12	63037762	63328817	-1	PPM1H	ENSG00000111110.7	ENSG00000111110	5
NUMT_12.018	12	108523248	108644314	1	WSCD2	ENSG00000075035.5	ENSG00000075035	14
NUMT_12.019	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.020	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.021	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.022	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.023	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.024	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.025	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.026	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.027	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.028	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.029	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.030	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.031	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.032	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.033	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.034	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.035	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.036	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.037	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.038	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.039	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.040	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.041	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_12.042	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.001	13	22687258	22687477	-1	MTND3P1	ENSG00000226118.1	ENSG00000226118	1
NUMT_13.002	13	24304328	24463558	-1	MIPEP	ENSG00000027001.7	ENSG00000027001	5
NUMT_13.003	13	24304328	24463558	-1	MIPEP	ENSG00000027001.7	ENSG00000027001	5
NUMT_13.003	13	24340073	24340243	-1	MTCO3P2	ENSG00000232102.1	ENSG00000232102	1
NUMT_13.004	13	32605437	32870794	1	FRY	ENSG00000073910.15	ENSG00000073910	7
NUMT_13.005	13	36345478	36705443	-1	DCLK1	ENSG00000133083.10	ENSG00000133083	7
NUMT_13.006	13	41303432	41345309	-1	MRPS31	ENSG00000102738.6	ENSG00000102738	4
NUMT_13.007	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.010	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.011	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.012	13	57778513	57778933	1	MTCO2P3	ENSG00000230009.1	ENSG00000230009	1
NUMT_13.013	13	76123619	76180085	1	UCHL3	ENSG00000118939.13	ENSG00000118939	5
NUMT_13.013	13	76123909	76381256	1	NA	ENSG00000261553.1	ENSG00000261553	2
NUMT_13.014	13	85094238	85095703	1	MTND4P1	ENSG00000228597.1	ENSG00000228597	1
NUMT_13.014	13	85095860	85098050	1	MTND5P3	ENSG00000232447.1	ENSG00000232447	1
NUMT_13.015	13	85095860	85098050	1	MTND5P3	ENSG00000232447.1	ENSG00000232447	1
NUMT_13.016	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.017	13	96329393	96447243	1	DNAJC3	ENSG00000102580.10	ENSG00000102580	2
NUMT_13.017	13	96344792	96346226	1	MTND5P2	ENSG00000229622.1	ENSG00000229622	1
NUMT_13.018	13	96329393	96447243	1	DNAJC3	ENSG00000102580.10	ENSG00000102580	2
NUMT_13.018	13	96344792	96346226	1	MTND5P2	ENSG00000229622.1	ENSG00000229622	1
NUMT_13.018	13	96346237	96346749	-1	MTND6P18	ENSG00000227714.1	ENSG00000227714	1
NUMT_13.018	13	96346823	96347959	1	MTCYBP3	ENSG00000232373.2	ENSG00000232373	1
NUMT_13.019	13	96329393	96447243	1	DNAJC3	ENSG00000102580.10	ENSG00000102580	2
NUMT_13.020	13	96743093	97485671	1	HS6ST3	ENSG00000185352.7	ENSG00000185352	1
NUMT_13.021	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_13.022	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_14.001	14	23881947	23904927	-1	MYH7	ENSG00000092054.12	ENSG00000092054	1
NUMT_14.002	14	32798479	33300567	1	AKAP6	ENSG00000151320.6	ENSG00000151320	15
NUMT_14.002	14	32953304	32954006	-1	NA	ENSG00000259045.1	ENSG00000259045	1
NUMT_14.003	14	51921230	52066670	-1	FRMD6-AS2	ENSG00000258537.1	ENSG00000258537	2
NUMT_14.003	14	51955818	52197445	1	FRMD6	ENSG00000139926.11	ENSG00000139926	18
NUMT_14.004	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_14.005	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_14.006	14	84639185	84639950	1	NA	ENSG00000258762.1	ENSG00000258762	1
NUMT_14.006	14	84640135	84641854	1	NA	ENSG00000258923.2	ENSG00000258923	1
NUMT_14.007	14	84640135	84641854	1	NA	ENSG00000258923.2	ENSG00000258923	1
NUMT_14.008	14	84642763	84643432	1	NA	ENSG00000259012.2	ENSG00000259012	1
NUMT_14.009	14	95648277	95786243	-1	CLMN	ENSG00000165959.7	ENSG00000165959	9
NUMT_14.009	14	95665376	95665682	1	NA	ENSG00000258615.1	ENSG00000258615	1
NUMT_15.001	15	34671269	34880704	-1	GOLGA8A	ENSG00000175265.13	ENSG00000175265	7
NUMT_15.001	15	34686795	34687132	1	NA	ENSG00000260639.1	ENSG00000260639	1
NUMT_15.002	15	34671269	34880704	-1	GOLGA8A	ENSG00000175265.13	ENSG00000175265	7
NUMT_15.002	15	34817408	34880704	-1	GOLGA8B	ENSG00000215252.7	ENSG00000215252	12
NUMT_15.003	15	35509546	35838394	-1	DPH6	ENSG00000134146.7	ENSG00000134146	9
NUMT_15.003	15	35688422	35688645	1	NA	ENSG00000259688.1	ENSG00000259688	1
NUMT_15.004	15	39157523	39719396	-1	NA	ENSG00000259345.1	ENSG00000259345	6
NUMT_15.005	15	40425969	40427415	-1	NA	ENSG00000259239.1	ENSG00000259239	1
NUMT_15.006	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_15.007	15	46633552	46633797	1	NA	ENSG00000259593.1	ENSG00000259593	1
NUMT_15.008	15	48700503	48938046	-1	FBN1	ENSG00000166147.9	ENSG00000166147	8
NUMT_15.009	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_15.010	15	58245622	58790065	-1	ALDH1A2	ENSG00000128918.10	ENSG00000128918	25
NUMT_15.010	15	58430368	58478110	1	AQP9	ENSG00000103569.5	ENSG00000103569	4
NUMT_15.010	15	58442474	58442762	1	NA	ENSG00000259651.2	ENSG00000259651	1
NUMT_15.010	15	58442834	58443161	1	NA	ENSG00000259626.2	ENSG00000259626	1
NUMT_15.010	15	58443232	58444712	1	NA	ENSG00000259600.2	ENSG00000259600	1
NUMT_15.011	15	58245622	58790065	-1	ALDH1A2	ENSG00000128918.10	ENSG00000128918	25
NUMT_15.011	15	58430368	58478110	1	AQP9	ENSG00000103569.5	ENSG00000103569	4
NUMT_15.011	15	58443232	58444712	1	NA	ENSG00000259600.2	ENSG00000259600	1
NUMT_15.011	15	58444805	58446606	1	NA	ENSG00000259379.1	ENSG00000259379	1
NUMT_15.012	15	58245622	58790065	-1	ALDH1A2	ENSG00000128918.10	ENSG00000128918	25
NUMT_15.012	15	58430368	58478110	1	AQP9	ENSG00000103569.5	ENSG00000103569	4
NUMT_15.012	15	58444805	58446606	1	NA	ENSG00000259379.1	ENSG00000259379	1
NUMT_15.012	15	58447159	58448260	1	NA	ENSG00000259671.1	ENSG00000259671	1
NUMT_15.013	15	67278699	67351591	-1	NA	ENSG00000259347.1	ENSG00000259347	3
NUMT_15.014	15	88418230	88799999	-1	NTRK3	ENSG00000140538.12	ENSG00000140538	20
NUMT_16.001	16	3415099	3536960	1	NA	ENSG00000262621.2	ENSG00000262621	5
NUMT_16.001	16	3417719	3419246	-1	NA	ENSG00000262118.1	ENSG00000262118	1
NUMT_16.002	16	3415099	3536960	1	NA	ENSG00000262621.2	ENSG00000262621	5
NUMT_16.002	16	3419957	3420906	-1	NA	ENSG00000263177.1	ENSG00000263177	1
NUMT_16.002	16	3421053	3422283	-1	MTRNR2L4	ENSG00000232196.2	ENSG00000232196	1
NUMT_16.003	16	3415099	3536960	1	NA	ENSG00000262621.2	ENSG00000262621	5
NUMT_16.003	16	3421053	3422283	-1	MTRNR2L4	ENSG00000232196.2	ENSG00000232196	1
NUMT_16.004	16	3415099	3536960	1	NA	ENSG00000262621.2	ENSG00000262621	5
NUMT_16.005	16	6069095	7763340	1	RBFOX1	ENSG00000078328.15	ENSG00000078328	20
NUMT_16.006	16	10812490	10813619	-1	NA	ENSG00000263241.1	ENSG00000263241	1
NUMT_16.006	16	10813690	10813872	1	NA	ENSG00000262107.1	ENSG00000262107	1
NUMT_16.007	16	10813872	10815321	-1	NA	ENSG00000261904.1	ENSG00000261904	1
NUMT_16.007	16	10815555	10816925	-1	NA	ENSG00000262322.1	ENSG00000262322	1
NUMT_16.007	16	10816922	10817212	-1	NA	ENSG00000262259.1	ENSG00000262259	1
NUMT_16.007	16	10817281	10817623	-1	NA	ENSG00000263196.1	ENSG00000263196	1
NUMT_16.007	16	10817693	10818474	-1	NA	ENSG00000262158.1	ENSG00000262158	1
NUMT_16.007	16	10818477	10819153	-1	NA	ENSG00000262381.1	ENSG00000262381	1
NUMT_16.008	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_16.009	16	20621565	20808903	1	ACSM3	ENSG00000005187.7	ENSG00000005187	15
NUMT_16.010	16	49100478	49100640	-1	NA	ENSG00000260067.1	ENSG00000260067	1
NUMT_16.011	16	69389464	69442474	-1	TERF2	ENSG00000132604.6	ENSG00000132604	13
NUMT_16.012	16	70695107	70719969	-1	MTSS1L	ENSG00000132613.10	ENSG00000132613	3
NUMT_16.013	16	82077941	82173236	-1	NA	ENSG00000261235.1	ENSG00000261235	2
NUMT_16.014	16	82077941	82173236	-1	NA	ENSG00000261235.1	ENSG00000261235	2
NUMT_16.014	16	82154243	82155374	-1	NA	ENSG00000260161.1	ENSG00000260161	1
NUMT_16.015	16	82660408	83830204	1	CDH13	ENSG00000140945.11	ENSG00000140945	15
NUMT_17.001	17	18853658	18925908	1	SLC5A10	ENSG00000154025.11	ENSG00000154025	7
NUMT_17.001	17	18872102	18908117	-1	FAM83G	ENSG00000188522.10	ENSG00000188522	5
NUMT_17.002	17	18853658	18925908	1	SLC5A10	ENSG00000154025.11	ENSG00000154025	7
NUMT_17.002	17	18872102	18908117	-1	FAM83G	ENSG00000188522.10	ENSG00000188522	5
NUMT_17.002	17	18889461	18889647	-1	NA	ENSG00000263045.1	ENSG00000263045	1
