id	localization	chr	start_n	end_n	mt	start_mt	end_mt	hgnc_symbol	Description	gene_biotype	name_1006	ensembl_gene_id_version	transcript_count	tissue_means	sum	GTEx_gene_id_version	Adipose...Subcutaneous	Adipose...Visceral..Omentum.	Adrenal.Gland	Artery...Aorta	Artery...Coronary	Artery...Tibial	Bladder	Brain...Amygdala	Brain...Anterior.cingulate.cortex..BA24.	Brain...Caudate..basal.ganglia.	Brain...Cerebellar.Hemisphere	Brain...Cerebellum	Brain...Cortex	Brain...Frontal.Cortex..BA9.	Brain...Hippocampus	Brain...Hypothalamus	Brain...Nucleus.accumbens..basal.ganglia.	Brain...Putamen..basal.ganglia.	Brain...Spinal.cord..cervical.c.1.	Brain...Substantia.nigra	Breast...Mammary.Tissue	Cells...EBV.transformed.lymphocytes	Cells...Transformed.fibroblasts	Cervix...Ectocervix	Cervix...Endocervix	Colon...Sigmoid	Colon...Transverse	Esophagus...Gastroesophageal.Junction	Esophagus...Mucosa	Esophagus...Muscularis	Fallopian.Tube	Heart...Atrial.Appendage	Heart...Left.Ventricle	Kidney...Cortex	Liver	Lung	Minor.Salivary.Gland	Muscle...Skeletal	Nerve...Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin...Not.Sun.Exposed..Suprapubic.	Skin...Sun.Exposed..Lower.leg.	Small.Intestine...Terminal.Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole.Blood	description	chromosome_name	start_position	end_position	strand
NUMT_07.011	intergenic	7	62647443	62647508	mt	8758	8823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.012	intronic	7	63564472	63567737	mt	8662	11979	MTND4P2	MTND4P2	pseudogene	NA	ENSG00000248704.1	1	0	0	ENSG00000248704.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 2 [Source:HGNC Symbol;Acc:42189]	7	63564471	63565673	-1
NUMT_07.012	intronic	7	63564472	63567737	mt	8662	11979	NA	RP11-3N2.11	pseudogene	NA	ENSG00000248315.1	1	0	0	ENSG00000248315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	63565670	63565954	-1
NUMT_07.012	intronic	7	63564472	63567737	mt	8662	11979	MTND3P2	MTND3P2	pseudogene	NA	ENSG00000230052.1	1	0	0	ENSG00000230052.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND3 pseudogene 2 [Source:HGNC Symbol;Acc:42142]	7	63566032	63566373	-1
NUMT_07.012	intronic	7	63564472	63567737	mt	8662	11979	NA	RP11-3N2.9	pseudogene	NA	ENSG00000233385.1	1	0	0	ENSG00000233385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	63566443	63567197	-1
NUMT_07.012	intronic	7	63564472	63567737	mt	8662	11979	NA	RP11-3N2.8	pseudogene	NA	ENSG00000227035.1	1	0	0	ENSG00000227035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	63567200	63567950	-1
NUMT_07.013	intronic	7	63567835	63572963	mt	3430	8642	NA	RP11-3N2.8	pseudogene	NA	ENSG00000227035.1	1	0	0	ENSG00000227035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	63567200	63567950	-1
NUMT_07.013	intronic	7	63567835	63572963	mt	3430	8642	NA	RP11-3N2.7	pseudogene	NA	ENSG00000234234.1	1	0	0	ENSG00000234234.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	63568207	63568864	-1
NUMT_07.013	intronic	7	63567835	63572963	mt	3430	8642	NA	RP11-3N2.5	pseudogene	NA	ENSG00000234700.1	1	0.00105622641509434	0.0570362264150943	ENSG00000234700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05598	0	0	0	0	NA	7	63569003	63570525	-1
NUMT_07.013	intronic	7	63567835	63572963	mt	3430	8642	MTND2P4	MTND2P4	pseudogene	NA	ENSG00000230252.1	1	0.00163301886792453	0.0881830188679245	ENSG00000230252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08655	0	0	0	0	MT-ND2 pseudogene 4 [Source:HGNC Symbol;Acc:42105]	7	63570925	63571928	-1
NUMT_07.013	intronic	7	63567835	63572963	mt	3430	8642	MTND1P2	MTND1P2	pseudogene	NA	ENSG00000235646.1	1	0.00301509433962264	0.162815094339623	ENSG00000235646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1598	0	0	0	0	MT-ND1 pseudogene 2 [Source:HGNC Symbol;Acc:42051]	7	63572130	63572950	-1
NUMT_07.014	intronic	7	63572971	63573069	mt	3094	3191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.015	intergenic	7	67092819	67093340	mt	9017	9514	NA	RP4-736H5.1	pseudogene	NA	ENSG00000226392.1	1	0	0	ENSG00000226392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	67092818	67093006	1
NUMT_07.015	intergenic	7	67092819	67093340	mt	9017	9514	NA	RP4-736H5.2	pseudogene	NA	ENSG00000237466.1	1	0.00240188679245283	0.129701886792453	ENSG00000237466.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273	0	0	0	0	NA	7	67093009	67093336	1
NUMT_07.016	intronic	7	67562723	67562854	mt	7181	7312	NA	RP5-945F2.1	pseudogene	NA	ENSG00000232975.1	1	0	0	ENSG00000232975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	67562724	67563237	1
NUMT_07.017	intronic	7	67563101	67563339	mt	7303	7540	NA	RP5-945F2.1	pseudogene	NA	ENSG00000232975.1	1	0	0	ENSG00000232975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	67562724	67563237	1
NUMT_07.018	intronic	7	67731307	67731529	mt	11307	11529	MTND4P3	MTND4P3	pseudogene	NA	ENSG00000225959.1	1	0	0	ENSG00000225959.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 3 [Source:HGNC Symbol;Acc:42190]	7	67731306	67731846	-1
NUMT_07.019	intronic	7	67731565	67731846	mt	11126	11407	MTND4P3	MTND4P3	pseudogene	NA	ENSG00000225959.1	1	0	0	ENSG00000225959.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 3 [Source:HGNC Symbol;Acc:42190]	7	67731306	67731846	-1
NUMT_07.020	intergenic	7	68201515	68201620	mt	12961	13066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.021	intronic	7	68794967	68795198	mt	8510	8741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.022	intronic	7	68795578	68796435	mt	7515	8396	NA	RP11-666G4.2	pseudogene	NA	ENSG00000230654.1	1	0	0	ENSG00000230654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	68795684	68796364	-1
NUMT_07.023	intronic	7	68796727	68797712	mt	6548	7532	NA	RP11-666G4.1	pseudogene	NA	ENSG00000229031.1	1	0	0	ENSG00000229031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	68796821	68798619	-1
NUMT_07.024	intronic	7	68798010	68798990	mt	5513	6553	NA	RP11-666G4.1	pseudogene	NA	ENSG00000229031.1	1	0	0	ENSG00000229031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	68796821	68798619	-1
NUMT_07.025	intronic	7	68799290	68799581	mt	5233	5525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.026	intronic	7	110725457	110725542	mt	5646	5731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.027	intronic	7	112012701	112015635	mt	13065	16031	MTND5P8	MTND5P8	pseudogene	NA	ENSG00000230999.1	1	0.00883207547169811	0.476932075471698	ENSG00000230999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4681	0	0	0	0	MT-ND5 pseudogene 8 [Source:HGNC Symbol;Acc:42270]	7	112012702	112013784	1
NUMT_07.027	intronic	7	112012701	112015635	mt	13065	16031	NA	AC004112.5	pseudogene	NA	ENSG00000232922.1	1	0.00350377358490566	0.189203773584906	ENSG00000232922.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1857	0	0	0	0	NA	7	112013788	112014305	-1
NUMT_07.027	intronic	7	112012701	112015635	mt	13065	16031	NA	AC004112.7	pseudogene	NA	ENSG00000236232.1	1	0.00637358490566038	0.34417358490566	ENSG00000236232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	NA	7	112014379	112015484	1
NUMT_07.028	intronic	7	115946413	115946556	mt	1039	1184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.029	intronic	7	116903603	116903933	mt	5217	5551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.030	intronic	7	116903988	116904440	mt	11048	11504	MTND4P6	MTND4P6	pseudogene	NA	ENSG00000224042.2	1	0	0	ENSG00000224042.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 6 [Source:HGNC Symbol;Acc:42193]	7	116903971	116904442	1
NUMT_07.031	intronic	7	116904449	116904584	mt	15578	15713	NA	AC006326.5	pseudogene	NA	ENSG00000230605.1	1	0	0	ENSG00000230605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	116904447	116904584	-1
NUMT_07.032	intergenic	7	118536951	118537138	mt	1012	1204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.033	intronic	7	132960211	132960409	mt	15590	15788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.034	intronic	7	140872844	140873013	mt	12562	12731	NA	RP5-1173P7.1	pseudogene	NA	ENSG00000261778.1	1	0	0	ENSG00000261778.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	140872843	140873016	-1
NUMT_07.035	intergenic	7	141501137	141504465	mt	3292	6623	NA	RP5-1154E9.7	pseudogene	NA	ENSG00000241926.1	1	0.00234905660377358	0.126849056603774	ENSG00000241926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1245	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	141501115	141501859	-1
NUMT_07.035	intergenic	7	141501137	141504465	mt	3292	6623	MTND2P5	MTND2P5	pseudogene	NA	ENSG00000224354.2	1	0.00441311320754717	0.238308113207547	ENSG00000224354.2	0	0	0	0	0	0	0	0	0	0.00804	0.080605	0.07319	0	0	0	0	0.03653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03553	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND2 pseudogene 5 [Source:HGNC Symbol;Acc:42106]	7	141502282	141503287	-1
NUMT_07.035	intergenic	7	141501137	141504465	mt	3292	6623	MTND1P3	MTND1P3	pseudogene	NA	ENSG00000239648.1	1	0.00729584905660377	0.393975849056604	ENSG00000239648.1	0	0	0	0	0	0	0	0	0	0.005755	0.1134	0.09222	0	0	0	0	0.04507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07388	0.056355	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND1 pseudogene 3 [Source:HGNC Symbol;Acc:42052]	7	141503501	141504452	-1
NUMT_07.036	partial_gene	7	141504769	141505330	mt	2740	3300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.037	intergenic	7	142372295	142372523	mt	11	241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.038	intergenic	7	142373012	142375525	mt	577	3093	MTRNR2L6	MTRNR2L6	protein_coding	extracellular region	ENSG00000270672.1	1	0.170600094339623	9.21240509433962	ENSG00000270672.1	0.089005	0.08654	0.15175	0.06739	0.0822	0.0986	0.06776	0.54055	0.3939	0.4036	0.22345	0.2161	0.3063	0.3431	0.4593	0.4097	0.4125	0.43955	0.3864	0.4469	0.091455	0.085705	0.06606	0.054445	0.1236	0.1118	0.10805	0.10495	0.07117	0.1049	0.1101	0.1688	0.2113	0.1928	0.1099	0.0974	0.05438	0.1105	0.10875	0.04542	0.15425	0.08922	0.1293	0.094	0.1025	0.09188	0.07629	0.12025	0.142	0.090695	0.0551	0.06511	0.07513	MT-RNR2-like 6 [Source:HGNC Symbol;Acc:37163]	7	142374104	142375550	1
NUMT_07.038	intergenic	7	142373012	142375525	mt	577	3093	MTRNR2L6	MTRNR2L6	protein_coding	cytoplasm	ENSG00000270672.1	1	0.170600094339623	9.21240509433962	ENSG00000270672.1	0.089005	0.08654	0.15175	0.06739	0.0822	0.0986	0.06776	0.54055	0.3939	0.4036	0.22345	0.2161	0.3063	0.3431	0.4593	0.4097	0.4125	0.43955	0.3864	0.4469	0.091455	0.085705	0.06606	0.054445	0.1236	0.1118	0.10805	0.10495	0.07117	0.1049	0.1101	0.1688	0.2113	0.1928	0.1099	0.0974	0.05438	0.1105	0.10875	0.04542	0.15425	0.08922	0.1293	0.094	0.1025	0.09188	0.07629	0.12025	0.142	0.090695	0.0551	0.06511	0.07513	MT-RNR2-like 6 [Source:HGNC Symbol;Acc:37163]	7	142374104	142375550	1
NUMT_07.039	intergenic	7	145694423	145694525	mt	1610	1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.040	intronic	7	146750137	146750262	mt	12426	12551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.041	intergenic	7	149829090	149829249	mt	14333	14492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.042	intergenic	7	151122356	151122413	mt	2530	2587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_07.043	intronic	7	153665748	153665905	mt	14333	14490	NA	AC005588.2	pseudogene	NA	ENSG00000226509.1	1	0.0179188679245283	0.967618867924528	ENSG00000226509.1	0	0	0	0	0	0	0	0	0	0	0.4853	0.4644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	7	153665750	153665911	-1
NUMT_07.044	intronic	7	154866327	154866472	mt	7760	7908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.001	intronic	8	13210906	13211030	mt	11064	11188	MTND4P7	MTND4P7	pseudogene	NA	ENSG00000253257.1	1	0	0	ENSG00000253257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 7 [Source:HGNC Symbol;Acc:42234]	8	13210910	13211039	-1
NUMT_08.002	intergenic	8	15914513	15914621	mt	14394	14502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.003	intronic	8	18058425	18058854	mt	10332	10768	NA	CTD-2547L16.2	pseudogene	NA	ENSG00000254015.1	1	0	0	ENSG00000254015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	8	18058433	18058714	-1
NUMT_08.004	intronic	8	18706772	18707218	mt	14793	15239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.005	intergenic	8	20408707	20408917	mt	8666	8876	NA	RP11-404E12.1	pseudogene	NA	ENSG00000253178.1	1	0	0	ENSG00000253178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	8	20408712	20408916	1
NUMT_08.006	intergenic	8	26808791	26808967	mt	4119	4297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_08.007	intronic	8	27760762	27761236	mt	14523	14997	NA	RP11-597M17.3	pseudogene	NA	ENSG00000253290.1	1	0.123984905660377	6.69518490566038	ENSG00000253290.1	0.5256	0	0	0	0.1058	0.2295	0.6189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12905	0	0	0	0	0	0	0.15315	0	0	0	0.2396	0	0	0	0	0.1721	0	2.7605	0.1317	0	0	0	0.189	0.4886	0	0	0	0.3677	0.0591	0	0.4009	0	NA	8	27760746	27761012	-1
NUMT_08.007	intronic	8	27760762	27761236	mt	14523	14997	NA	RP11-597M17.2	pseudogene	NA	ENSG00000253615.1	1	0.0707867924528302	3.82248679245283	ENSG00000253615.1	0.32345	0	0	0	0	0	0.2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15785	0.334	0	0	0	0	0	0	0.1553	0	0	0	0	0	0	1.716	0	0	0	0	0	0.2735	0	0	0	0.2619	0	0	0.2641	0	NA	8	27761083	27761232	1
